Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,y
10,0,34,0,246,23,0,9,2,1,2,27,11.570393921292535,1
11,1,42,0,1193,25,29,12,3,1,2,43,109.3898720480906,1
9,0,38,0,1029,17,23,12,3,1,2,30,135.21816162599333,1
16,0,38,0,3172,57,52,42,3,1,2,41,229.97792659037768,1
3,0,39,0,725,14,33,8,3,1,2,39,119.58923866531367,1
0,0,29,0,0,0,0,0,2,1,2,25,0.0,1
22,0,36,0,1136,49,25,19,2,1,2,25,164.65606079159434,1
15,0,32,0,246,33,0,16,2,1,2,25,12.517086027474257,1
10,0,34,0,1964,43,27,26,3,1,2,30,191.8372093292946,1
6,0,41,0,305,9,11,2,2,1,2,27,60.18032547983103,1
9,0,36,0,2265,44,34,31,3,1,2,30,230.24585283154624,1
1,1,9,0,1082,13,0,8,2,1,1,29,43.876680163822016,1
0,0,6,1,1305,11,0,2,3,1,1,30,53.358606611922355,1
12,0,27,1,2393,39,29,26,3,1,1,40,158.21214466225527,1
0,1,34,0,0,0,0,0,3,1,2,30,0.0,1
7,0,41,0,605,16,18,8,3,1,2,30,100.67981984651705,1
5,0,36,0,305,6,7,2,2,1,2,25,45.495,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
11,1,37,0,2479,47,44,34,3,1,2,34,246.32038319642464,1
0,0,33,0,321,1,2,2,4,1,1,46,13.308659599736986,1
10,0,33,0,5721,93,19,21,2,1,1,25,347.84176377277106,1
3,0,34,0,2286,30,0,15,2,1,2,25,103.50710531529526,1
13,1,30,0,1190,44,119,16,2,1,1,27,576.5838540222893,1
6,0,36,0,2023,40,32,31,3,1,1,30,210.62857331401221,1
13,0,33,0,3207,47,17,20,3,1,2,32,172.8033518834965,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
13,0,35,0,3180,41,10,15,3,1,2,30,170.32740945944238,1
16,1,39,0,3611,52,25,20,3,1,2,30,247.56438911471884,1
5,0,9,1,1706,21,7,8,3,1,1,30,100.88640448498182,1
28,1,37,0,1305,54,28,21,3,1,2,30,169.35911114522474,1
5,0,33,0,305,6,7,2,2,1,2,25,45.495,1
16,0,39,1,2637,52,44,34,3,1,1,43,189.71690071700365,1
1,0,31,0,752,9,11,2,4,1,2,45,46.68631307422882,1
3,0,34,0,2301,30,0,13,2,1,2,25,102.56623394095436,1
4,0,30,0,5278,85,6,17,2,1,1,25,269.31188696605557,1
7,1,38,0,2272,41,24,25,3,1,2,36,138.5163446007933,1
2,0,28,0,5175,81,3,17,2,1,1,25,251.47056371073344,1
5,0,25,0,1998,33,18,22,3,1,1,30,156.23086223025405,1
14,1,38,0,2573,50,41,33,4,1,2,45,168.075,1
11,0,35,0,3180,41,17,18,3,1,2,30,200.39418311456237,1
4,0,37,0,628,8,13,5,3,1,2,36,68.21244992302329,1
10,0,18,0,776,22,2,9,2,1,1,27,44.747673324847526,1
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1
5,0,32,0,305,6,7,2,4,1,2,45,25.275,1
14,1,42,0,2538,54,49,36,4,1,2,45,187.3316594578315,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
11,0,34,0,757,24,6,7,3,1,2,35,46.949017958796276,1
8,1,35,0,2255,43,32,30,3,1,2,30,223.6336538421718,1
6,0,33,0,2087,36,23,26,3,1,2,30,177.61888530964205,1
11,1,16,2,2502,33,11,9,2,1,1,28,150.04363464741382,1
0,0,31,0,0,0,0,0,2,1,2,25,0.0,1
13,0,36,1,5818,98,26,24,2,1,1,25,383.22,1
0,0,37,0,502,8,13,6,3,1,2,44,47.29246720141626,1
5,0,33,0,305,6,7,2,4,1,2,45,25.275,1
10,0,39,0,2990,46,16,16,3,1,2,30,185.94210495463727,1
7,0,34,0,2235,42,31,29,3,1,2,30,216.13995230831244,1
16,0,38,1,5958,98,20,24,2,1,1,25,363.35796831411346,1
24,1,35,0,1124,54,30,21,2,1,2,25,184.67962729089996,1
2,0,6,1,1783,22,12,18,3,1,1,30,122.76699199223916,1
0,0,33,0,0,0,0,0,3,1,2,30,0.0,1
23,0,33,0,955,47,16,17,2,1,2,25,117.09,1
8,0,32,0,1255,33,6,25,2,1,2,28,80.99062483322638,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
6,0,32,0,2402,37,16,19,3,1,2,35,126.25764614778419,1
23,1,33,0,955,47,16,17,2,1,2,25,117.09,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
12,0,19,0,1165,28,3,9,2,1,1,25,68.18554789105377,1
0,0,31,0,0,0,0,0,4,1,2,45,0.0,1
9,0,44,0,559,15,21,8,3,1,2,30,108.85291331935798,1
6,0,34,0,2208,41,29,29,3,1,2,30,208.32190177767228,1
13,1,33,0,3292,45,16,20,3,1,2,33,174.1045083148597,1
6,0,34,0,2226,41,30,29,3,1,2,30,213.06296329224526,1
0,0,35,0,0,0,25,0,2,1,2,26,108.60168382608178,1
1,0,7,0,1454,17,0,5,3,1,1,30,58.862759872619584,1
16,0,34,0,833,39,16,15,2,1,2,26,113.43052956515427,1
9,0,39,0,2230,47,40,34,3,1,2,30,254.00886115137098,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
23,0,34,0,659,42,6,4,2,1,2,29,54.07714062645613,1
15,1,42,0,2552,55,49,35,4,1,2,45,187.68276397906595,1
6,0,39,0,516,9,24,6,2,1,2,26,125.0977278151917,1
18,0,25,0,1571,46,35,24,3,1,1,30,205.88509193390394,1
0,0,32,0,0,0,0,0,2,1,2,25,0.0,1
4,0,31,0,2701,33,1,12,2,1,2,25,128.80037157590638,1
5,0,38,0,933,13,16,6,4,1,2,45,63.65,1
6,0,29,0,5513,86,12,21,2,1,1,25,306.28993902227245,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
7,0,33,0,5503,91,18,21,2,1,1,25,333.9204683643003,1
7,0,40,1,503,10,13,6,3,1,1,30,73.81087496134197,1
14,0,34,0,829,24,3,7,2,1,2,34,38.90357731963527,1
5,0,9,1,1715,21,7,7,3,1,1,30,100.01630621409656,1
10,0,12,2,1854,27,11,10,3,1,1,30,121.46473443433842,1
11,0,34,0,3111,39,8,13,3,1,2,30,158.09095786388343,1
3,1,8,2,1785,23,12,16,3,1,1,30,120.42187257500753,1
0,0,40,0,87,5,8,5,2,1,2,29,36.692050464462845,1
28,1,35,0,1260,53,23,19,3,1,2,30,144.52,1
0,0,39,0,583,10,16,7,4,1,2,45,57.12024168241801,1
5,0,35,0,2390,31,1,2,3,1,2,30,98.5379679173798,1
0,0,29,0,0,0,0,0,2,1,2,25,0.0,1
2,0,6,0,1435,17,0,4,3,1,1,30,58.144534563546685,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1
16,0,33,0,893,37,13,13,2,1,2,29,89.69758673968418,1
10,0,35,0,5715,98,26,25,2,1,1,25,382.8848090984617,1
12,0,15,3,2393,36,28,24,3,1,1,32,195.55535063154733,1
5,0,33,0,305,6,7,2,2,1,2,29,41.32012269011379,1
0,0,38,0,111,5,29,4,2,1,2,25,139.53114631312664,1
15,0,39,1,2612,51,44,34,4,1,1,45,177.36876077979633,1
4,0,33,0,518,9,8,6,3,1,2,40,36.90538745121506,1
14,0,38,0,2588,50,42,33,4,1,1,45,171.80552847867443,1
3,0,33,0,4920,82,0,7,2,1,1,25,225.4724672023294,1
14,1,39,0,2693,56,71,37,4,1,2,45,246.92362500051058,1
4,0,34,0,305,6,7,2,4,1,2,45,25.53131622211088,1
10,0,16,1,1588,34,33,17,3,1,1,30,198.83981089196286,1
4,0,29,0,2719,31,0,10,2,1,2,25,125.89620837721816,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
5,0,38,0,933,13,16,6,4,1,2,45,63.65,1
8,0,37,0,630,12,15,7,2,1,2,29,87.30900391121902,1
16,1,41,0,3364,53,25,20,3,1,2,30,237.34254997621065,1
0,0,31,0,0,0,0,0,4,1,2,45,0.0,1
19,0,32,0,564,40,1,16,2,1,2,28,31.720641955041266,1
20,0,32,0,835,45,18,18,2,1,2,25,124.85387158874622,1
0,0,34,0,322,1,2,2,4,1,2,45,13.61075614528017,1
0,0,38,0,0,0,4,0,2,1,2,25,18.56720200330109,1
4,0,33,0,2685,35,2,14,2,1,2,25,131.4,1
7,0,39,0,706,13,12,4,2,1,2,26,82.557558058803,1
13,1,36,1,5818,98,26,24,2,1,1,25,383.22,1
8,1,36,0,2781,47,41,25,3,1,2,35,229.98688467239703,1
15,0,31,0,1257,38,9,22,2,1,2,27,98.28929670557935,1
1,1,26,0,1132,33,190,10,2,2,1,25,909.8630892221178,1
10,1,35,0,2987,43,15,18,3,1,2,30,182.10144638905464,1
12,1,36,0,2775,47,32,28,3,1,2,39,167.26712614935033,1
19,1,38,0,3284,59,44,31,3,1,2,43,205.0214338155966,1
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
11,0,30,0,585,30,4,10,2,1,2,29,41.32744116390901,1
16,0,39,0,3201,56,47,38,3,1,2,39,232.92767971942496,1
0,0,36,0,0,0,0,0,2,1,2,25,0.0,1
4,0,31,0,2704,33,1,12,2,1,2,25,128.2560572987362,1
7,1,30,0,2959,36,0,13,2,1,2,26,131.85227563723842,1
5,0,37,0,2045,39,36,32,3,1,2,30,228.2256025398023,1
16,0,33,0,904,37,14,13,2,1,2,29,89.84028947737242,1
0,0,37,0,7,3,3,4,3,1,2,30,14.963662823764544,1
8,1,35,0,2792,42,9,17,3,1,2,32,129.74321254604988,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
7,0,31,0,449,12,0,5,2,1,2,28,19.38334255828104,1
14,0,39,0,2560,51,43,34,4,1,2,45,173.50008132581306,1
24,1,37,0,946,52,24,18,2,1,2,29,139.06699193589338,1
2,0,27,0,1784,28,13,21,3,1,1,30,127.63658936696899,1
6,0,38,0,628,9,16,6,3,1,2,32,84.72885135415756,1
8,0,42,0,929,21,22,7,3,1,2,43,84.44493942489734,1
11,0,39,0,3005,46,16,17,3,1,1,30,187.02821728391493,1
0,0,33,0,0,0,0,0,4,1,2,45,0.0,1
12,1,40,0,2801,49,35,29,3,1,2,35,197.47950930536808,1
0,0,37,0,0,0,0,0,2,1,1,25,0.0,1
7,0,29,0,5545,87,11,18,2,1,1,25,302.9957577821968,1
2,0,38,0,810,13,17,7,4,1,2,45,63.32071963891607,1
13,0,20,1,1574,38,34,15,3,1,1,30,200.7532072034802,1
8,0,30,0,2081,35,22,24,3,1,1,30,175.9947874940848,1
3,0,38,0,515,6,14,6,3,1,2,36,66.94233716163126,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
21,0,32,0,842,39,0,12,2,1,2,25,39.66754029606104,1
22,0,31,0,1250,51,29,29,2,1,2,25,191.4284076025515,1
10,0,39,0,1018,17,17,4,3,1,2,30,110.00859264103099,1
9,0,43,0,699,17,20,8,2,1,2,29,110.29133176335739,1
3,0,29,0,5272,84,5,16,2,1,1,25,266.4476838503993,1
6,0,38,0,628,9,16,6,3,1,2,32,83.83954488572174,1
2,0,40,0,169,8,10,4,2,1,2,26,53.62144903656715,1
11,0,37,0,3059,43,16,18,3,1,1,30,190.01849809432002,1
0,0,30,0,0,0,0,0,2,1,2,25,0.0,1
26,1,31,0,1260,48,17,18,2,1,2,26,131.1793478775304,1
14,0,35,1,5875,97,24,22,2,1,1,25,377.5139867664559,1
10,0,35,0,3014,42,11,16,3,1,1,30,166.46537001086844,1
7,0,43,0,541,12,19,8,3,1,2,30,99.99506470221189,1
0,0,36,0,628,7,9,4,4,1,2,45,38.375,1
9,0,26,1,2048,37,28,22,3,1,1,30,197.53168482703083,1
10,0,33,0,2569,45,37,35,3,1,2,30,255.27221434948657,1
0,0,35,0,435,7,34,6,3,1,2,43,105.89877042675938,1
16,0,27,0,577,38,1,11,2,1,2,25,34.26272652072128,1
5,0,37,0,305,6,7,2,2,1,2,25,45.495,1
9,0,38,0,1034,17,25,16,3,1,2,30,145.76260621280582,1
7,0,35,0,2690,36,4,8,2,1,2,27,134.56604205041162,1
5,0,33,0,305,6,7,2,2,1,2,29,40.487171338225956,1
18,0,32,0,781,47,35,19,2,1,2,28,179.97101699189037,1
5,0,33,0,305,6,7,2,4,1,1,52,17.93047206020752,1
5,0,41,0,517,9,16,7,3,1,2,30,88.72077607852472,1
24,1,35,0,1128,54,29,21,2,1,2,25,181.18614902146106,1
2,0,37,0,515,5,13,6,3,1,2,38,59.9458404266585,1
22,1,28,0,1152,40,5,13,2,1,2,25,78.87822273965767,1
1,0,38,0,410,4,10,5,3,1,2,41,41.31096276103843,1
14,0,39,0,2552,51,44,34,4,1,2,45,176.51726308698912,1
14,0,39,0,2560,51,43,34,4,1,2,45,173.13997215783692,1
2,0,38,0,298,7,14,9,2,1,2,26,75.00534507473218,1
5,0,34,0,305,6,7,2,3,1,2,30,40.44,1
5,0,34,0,4982,83,0,13,2,1,1,25,229.5726916772575,1
12,0,35,0,2390,43,30,28,4,1,2,45,136.9398254614094,1
9,0,34,0,447,22,3,7,2,1,2,27,35.43564683984127,1
5,0,38,0,305,6,7,2,2,1,2,25,45.495,1
11,0,35,0,3385,46,12,15,3,1,1,30,187.8122332532043,1
6,0,38,0,495,7,15,5,2,1,2,25,92.84950331499562,1
8,0,37,0,5497,95,23,22,2,1,1,25,358.33092968515757,1
0,1,5,0,1079,7,0,1,2,1,1,25,48.90347426203127,1
14,0,29,0,589,36,4,12,2,1,2,25,46.72496510547607,1
5,1,10,1,1503,21,7,6,3,1,1,30,91.53807167666666,1
16,1,38,1,3335,49,19,19,3,1,1,30,212.83750000006646,1
0,0,10,0,0,0,0,0,2,1,1,25,0.0,1
8,0,33,0,2855,34,0,11,2,1,2,26,125.6844393671036,1
23,0,29,0,1008,44,8,13,2,1,2,25,85.14850207899295,1
23,0,32,0,955,46,15,16,2,1,2,25,116.96479930165864,1
14,0,33,1,5892,94,19,20,2,1,1,25,357.0536337166935,1
0,0,20,0,1258,20,2,17,3,1,1,30,61.361446326658196,1
0,0,35,0,0,0,0,0,2,1,2,25,2.5013615561753664,1
11,0,37,0,3052,43,14,18,3,1,1,30,182.12257559754505,1
10,0,36,0,3088,41,14,17,3,1,2,30,181.6535353328993,1
0,0,32,0,0,0,0,0,3,1,2,30,0.0,1
0,0,38,0,141,6,23,4,2,1,2,25,111.69629088996365,1
0,0,5,0,1140,10,0,3,2,1,1,25,51.83422537127391,1
14,0,38,0,2572,50,41,33,4,1,2,45,168.1360665518912,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
3,0,36,0,311,6,8,2,4,1,2,45,28.110056758269824,1
14,1,37,0,3311,47,18,18,3,1,2,30,206.5871395023278,1
5,0,38,0,933,13,16,6,4,1,2,45,65.52376139243611,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
0,0,11,1,1224,16,2,7,3,1,1,30,57.790820380061746,1
0,0,32,0,0,0,0,0,2,1,2,25,0.0,1
21,0,32,0,765,45,6,13,2,1,2,25,67.42007288490849,1
0,0,33,0,0,0,0,0,3,1,2,30,0.0,1
21,0,33,0,655,42,7,8,2,1,2,27,62.90602600132637,1
1,1,37,0,305,7,12,9,2,1,2,27,65.5025050555801,1
5,0,34,0,2702,37,6,13,2,1,2,28,139.2084766932591,1
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
0,0,40,0,86,5,8,5,2,1,2,29,38.28149223412765,1
15,0,24,0,775,30,3,10,2,1,1,26,51.64787143084462,1
4,0,34,0,308,5,6,2,4,1,2,45,23.144976568942255,1
12,0,35,0,3180,41,12,16,3,1,2,30,178.9368197531175,1
0,0,7,0,1182,13,0,5,2,1,1,25,53.81653237743895,1
12,0,35,0,2396,42,28,28,3,1,2,44,135.88700294049502,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
10,0,40,0,937,25,22,9,3,1,2,40,90.96077963195924,1
2,0,33,0,2104,28,0,14,2,1,2,26,95.15170015502878,1
0,0,34,0,0,0,2,0,2,1,2,26,8.788614964672407,1
3,0,9,1,1487,19,0,7,3,1,1,30,60.259309237742336,1
9,0,30,0,569,23,1,7,2,1,2,33,26.038182111348203,1
7,0,33,0,5386,86,1,18,2,1,1,25,252.95088824265798,1
26,1,32,0,1101,45,10,14,2,1,2,28,90.42040495663082,1
4,0,31,0,2704,33,1,12,2,1,2,25,128.29459143502592,1
0,0,37,0,0,0,0,0,2,1,1,25,0.0,1
9,0,32,0,3025,39,9,13,3,1,2,30,159.39562137465276,1
4,0,41,0,309,10,12,5,3,1,2,30,63.25196936555548,1
3,0,9,1,1487,19,0,7,3,1,1,30,60.250573475430436,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
11,1,38,0,2448,51,44,35,3,1,2,30,279.47293305098725,1
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1
0,0,4,0,1114,10,0,2,2,1,1,25,50.62483291443357,1
6,0,40,0,509,8,16,6,2,1,2,28,91.11010981504597,1
3,0,9,1,1487,19,0,7,3,1,1,30,60.27142606472321,1
6,0,38,0,708,11,9,2,2,1,2,25,74.14821272155265,1
0,0,35,0,0,0,0,0,3,1,2,30,0.0,1
9,0,34,0,2997,40,8,15,3,1,2,30,156.22114253664253,1
0,0,37,0,610,8,12,5,4,1,2,45,45.65823026292951,1
4,0,30,0,5282,85,6,17,2,1,1,25,271.15644275265333,1
2,1,27,0,1135,34,192,10,2,2,1,27,873.2798740892033,1
3,0,12,0,1907,24,0,6,2,1,1,29,82.35839629793985,1
0,0,36,0,0,0,0,0,2,1,2,25,0.0,1
16,0,37,0,3175,53,43,36,3,1,2,39,209.4036258587185,1
9,0,43,0,1192,22,30,11,3,1,1,44,106.43665186139887,1
14,1,42,0,2529,54,49,36,4,1,2,45,187.07842532257234,1
4,0,30,0,2722,32,1,10,2,1,2,25,128.4180718020592,1
0,0,36,0,0,0,0,0,3,1,2,30,0.0,1
6,0,33,0,5359,88,5,18,2,1,1,25,268.46159636709444,1
7,0,33,0,5495,91,17,21,2,1,1,25,330.15678759312846,1
0,0,33,0,0,0,0,0,3,1,2,30,0.0,1
6,1,31,1,1361,42,201,13,2,2,1,28,891.7227994747132,1
15,1,40,0,2725,57,61,37,4,1,2,45,222.11230750745636,1
7,0,38,0,626,9,16,7,3,1,2,30,90.48288562618134,1
2,1,31,0,2618,32,0,12,2,1,2,25,117.23747177100938,1
9,0,44,0,556,14,21,8,3,1,2,30,107.12343663724035,1
4,0,29,0,1952,36,29,25,3,1,1,30,197.02367653809927,1
9,1,31,0,5601,89,13,18,2,1,1,25,315.3219264266551,1
3,0,18,0,1787,24,8,16,3,1,1,30,105.57135467677044,1
25,1,33,0,1208,50,18,17,3,1,2,30,125.00596897880706,1
4,0,33,0,2685,35,2,14,2,1,2,25,131.4,1
14,1,38,0,2708,54,66,36,4,1,2,45,235.93261636378742,1
2,0,37,0,438,7,3,2,3,1,2,37,28.592939567176888,1
0,0,39,0,3,1,6,2,2,1,2,27,27.472674284951694,1
2,0,38,0,189,5,6,4,2,1,1,28,36.045572811282,1
23,0,32,0,965,46,14,16,2,1,2,25,109.08109306504136,1
0,0,32,0,0,0,0,0,2,1,2,25,0.0,1
5,0,8,1,1637,18,7,6,3,1,1,30,97.36279540357879,1
4,0,39,0,422,11,38,6,3,1,2,32,162.83675578186518,1
2,0,13,0,1315,12,4,2,3,1,1,33,58.637492966273356,1
1,0,36,0,431,8,35,6,3,1,2,39,122.59262491820886,1
22,1,33,0,1067,52,53,20,2,1,1,29,264.98513391353265,1
10,0,34,0,5753,95,21,22,2,1,1,25,360.4916130182727,1
0,0,34,0,323,1,2,2,4,1,2,45,14.249652631197774,1
0,0,29,0,0,0,0,0,2,1,2,25,0.0,1
0,0,5,0,1182,10,0,4,2,1,1,26,53.1216011733269,1
0,0,35,0,0,0,0,0,3,1,2,30,0.0,1
9,0,12,0,1676,22,8,6,3,1,1,30,102.35218376082761,1
14,1,41,0,2661,52,56,37,4,1,2,45,209.09334853657612,1
21,0,33,0,724,44,12,16,2,1,1,25,89.06113467446806,1
26,1,32,0,1095,45,10,14,2,1,2,28,91.1088703426052,1
5,0,36,0,305,6,7,2,4,1,2,45,25.275,1
5,0,11,1,1670,25,10,10,3,1,1,30,108.24523206672649,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
24,1,37,0,933,52,24,19,2,1,2,27,143.59700006557526,1
0,0,36,0,0,0,0,0,3,1,2,30,0.0,1
2,0,5,0,1405,16,0,3,2,1,1,29,57.336447702555255,1
5,0,37,0,305,6,7,2,2,1,2,25,45.022041326655994,1
13,0,36,1,5818,98,26,24,2,1,1,25,383.22,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
16,0,29,0,369,34,0,4,2,1,2,25,18.17647976139392,1
7,0,12,0,1001,18,2,7,2,1,1,25,58.411425484176014,1
0,0,32,0,0,0,0,0,2,1,2,25,0.0,1
0,0,37,0,0,0,0,0,2,1,1,25,0.0,1
14,0,38,0,2573,50,41,33,4,1,2,45,168.075,1
0,0,35,0,436,6,0,1,3,1,2,44,11.387170663594697,1
20,0,30,0,886,44,8,14,2,1,2,25,81.48272792475132,1
8,0,14,2,1874,26,15,12,3,1,1,30,139.9970711944167,1
0,0,34,0,322,1,2,2,4,1,2,45,13.736239680307339,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
11,1,17,2,2409,37,31,26,3,1,1,30,225.50994083060922,1
10,0,38,0,2990,45,14,16,3,1,2,30,180.80166791097872,1
2,0,8,0,1485,18,0,6,3,1,1,30,60.17940257321108,1
0,0,11,1,1242,16,2,8,3,1,1,30,60.27764690811773,1
9,0,37,0,2252,45,36,32,3,1,2,30,238.9792590992471,1
5,0,36,0,305,6,7,2,2,1,2,25,45.495,1
9,0,38,0,2242,46,38,33,3,1,2,30,245.64342652879407,1
1,0,38,0,202,2,9,4,2,1,2,27,48.87253198197566,1
5,1,37,0,2766,37,13,18,2,1,2,25,180.9924081993274,1
10,0,31,0,526,22,4,8,2,1,2,32,31.41443590954453,1
9,0,37,0,2252,45,36,32,3,1,2,30,239.0910134565558,1
0,0,31,0,0,0,0,0,4,1,2,45,0.0,1
0,0,30,0,0,0,0,0,3,1,2,30,0.0,1
5,0,29,0,1353,17,13,3,3,1,1,41,72.02885155894604,1
10,0,37,0,3081,41,15,18,3,1,2,30,188.8851855802638,1
4,0,36,0,729,11,19,14,2,1,2,29,107.0246913033848,1
7,0,32,0,2443,35,5,19,2,1,2,27,124.74638462133763,1
21,0,31,0,769,42,6,13,2,1,2,25,63.76986042933376,1
14,0,39,2,5903,99,34,27,2,1,1,25,424.891309640838,1
17,0,27,0,651,36,1,12,2,1,2,25,38.2333950767985,1
0,0,33,0,0,0,0,0,4,1,2,45,0.0,1
14,1,36,0,2978,54,39,29,3,1,2,30,280.38236276024776,1
4,0,33,0,61,3,2,2,2,1,2,26,12.104151050581127,1
15,0,37,0,1036,32,27,19,3,1,2,30,151.0995429353174,1
0,0,38,0,321,6,9,2,4,1,2,45,32.59824036766944,1
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1
0,1,32,0,0,0,0,0,4,1,1,49,0.0,1
13,0,35,0,3169,40,7,13,3,1,2,30,156.39572423236243,1
0,0,37,0,7,3,4,4,2,1,2,29,16.56253881655957,1
11,1,33,1,5628,90,16,19,2,1,1,25,330.93093095803096,1
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
13,1,36,0,3295,46,15,17,3,1,2,30,195.24881777331916,1
7,0,35,0,2690,36,4,7,2,1,2,27,134.8588186154831,1
9,0,35,0,5552,93,22,23,2,1,1,25,354.2174127902694,1
0,0,41,0,0,0,8,0,2,1,2,25,36.0,1
4,0,29,0,2727,31,0,10,2,1,2,25,125.78906166034136,1
17,1,40,1,3452,53,25,21,3,1,1,30,243.73637211736838,1
5,0,36,0,305,6,7,2,3,1,2,30,40.44,1
2,0,37,0,411,8,14,11,3,1,2,30,74.66424125237536,1
5,0,39,0,549,13,37,7,2,1,2,29,174.31097139346159,1
1,0,36,0,874,13,2,9,2,1,2,29,42.050317631894806,1
29,0,31,0,1970,57,28,17,3,1,1,30,194.66355589293704,1
5,0,35,0,305,6,7,2,4,1,2,45,25.275,1
0,0,10,0,0,0,0,0,2,1,1,25,0.0,1
4,1,34,0,2788,39,26,18,2,1,2,28,226.67354223818734,1
4,1,8,1,1745,22,8,10,3,1,1,30,105.50718476911341,1
3,1,11,1,1487,21,3,7,3,1,1,30,75.73499988959307,1
5,0,40,0,433,12,34,6,2,1,2,28,158.9741650324265,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
1,0,38,0,305,9,13,6,3,1,2,30,66.71240355534165,1
0,0,40,0,81,2,9,4,2,1,2,25,47.01657903584487,1
7,0,41,0,605,16,18,8,3,1,2,30,100.67449141397576,1
0,0,33,0,0,0,0,0,4,1,2,45,0.0,1
15,0,28,0,470,32,0,9,2,1,2,25,22.488123785338466,1
14,1,41,0,2538,53,47,36,4,1,2,45,182.7239367379821,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
6,0,33,0,5330,90,9,18,2,1,1,25,288.6564078594605,1
9,1,36,0,2969,42,12,17,3,1,2,30,171.32495660002243,1
5,0,32,0,305,6,7,2,4,1,1,54,16.082783718739627,1
3,0,38,0,500,9,12,6,3,1,1,38,55.937536539210406,1
19,0,37,0,1966,53,33,24,3,1,2,30,212.85263738012839,1
0,0,34,0,0,0,0,0,4,1,1,46,0.0,1
9,0,35,0,753,21,6,6,3,1,2,38,44.18496871699869,1
0,0,4,0,1119,10,0,2,2,1,1,25,50.832898202313196,1
5,0,37,0,305,6,7,2,2,1,2,25,45.495,1
5,0,34,0,305,6,7,2,3,1,2,30,40.44,1
7,0,39,1,498,10,11,5,3,1,1,30,67.36587915941422,1
7,1,35,0,2265,51,53,34,3,1,2,30,308.3262994786753,1
0,0,15,0,771,7,7,4,3,1,1,37,44.699103289666716,1
6,0,40,0,556,14,34,8,3,1,2,30,159.31541610677624,1
16,0,27,0,767,38,5,12,2,1,1,26,60.414507464543355,1
4,0,33,0,2685,35,2,14,2,1,2,25,131.4,1
23,0,34,0,955,49,18,17,2,1,2,26,124.11698011050765,1
9,0,36,0,2280,44,35,31,3,1,1,30,233.03097312545006,1
11,0,33,0,873,23,9,7,3,1,2,37,57.02914414787072,1
6,0,38,0,708,11,9,2,2,1,2,25,72.53723415312254,1
0,0,31,0,0,0,0,0,4,1,1,49,0.0,1
2,1,8,0,1371,14,0,4,2,1,1,25,65.19897087698108,1
14,1,40,0,2541,52,46,35,4,1,2,45,181.27968576725303,1
4,0,12,1,1487,23,6,7,3,1,1,30,85.81474593812933,1
0,1,32,0,0,0,0,0,4,1,1,48,0.0,1
7,0,33,0,2027,40,30,28,3,1,1,30,204.98427819323132,1
0,0,38,0,406,3,11,5,3,1,2,43,40.684044880382785,1
4,0,33,0,519,10,0,5,3,1,2,39,16.394377438435953,1
5,0,38,0,933,13,16,6,4,1,2,45,63.65,1
1,0,41,0,125,7,8,3,2,1,2,29,39.19486238493878,1
3,0,37,0,57,2,3,1,2,1,1,25,20.689649705084744,1
6,0,42,0,511,10,17,7,2,1,2,29,91.76086307047711,1
1,0,37,0,192,1,9,3,2,1,2,25,49.05100572965326,1
9,0,36,0,2385,42,20,19,3,1,2,39,125.60270060020534,1
14,1,38,0,2573,50,41,33,4,1,2,45,168.075,1
0,0,38,0,0,0,17,0,2,1,2,27,71.81930122442566,1
7,0,19,1,1974,30,20,18,3,1,1,30,161.13917034394825,1
