Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,y
1,1,3,9500,1,1,130.42041710442768,1,2,1,4,4,123.14501545396823,1,0,0,1,0,0,19,0,0,7,10,3,13.062042850729199,3,0,7,8,4,12.550279159820374,3,10.921704426065178,-0.1405947487050898,-0.6294770893399932,1
1,1,1,9130,1,1,129.91685428189922,1,1,2,9,1,117.71224671943605,0,0,0,1,1,0,19,0,0,5,13,2,11.470898998664726,1,0,5,8,4,11.487303004005824,2,9.379213570474803,-0.7085397100891374,-2.8443719444959004,1
1,39,1,9003,1,19,133.1,1,19,37,2,2,137.03313598075823,0,0,1,1,0,0,25,0,0,6,10,6,14.590142164729127,0,0,6,11,6,13.604552442840454,0,16.2,0.3,-0.92,1
1,17,1,9853,1,1,138.16043852449383,1,37,37,6,6,124.804285040921,1,0,0,1,0,0,18,0,0,6,10,3,12.332219176913238,0,0,6,9,5,10.843583572398218,0,9.418717827857614,-0.7705862705094635,-3.0550223975799957,1
1,1,1,9500,1,1,107.01155780335468,1,37,37,191,164,103.35805927832328,1,0,0,1,1,0,20,0,0,7,7,6,12.40713415608296,0,0,8,10,5,11.820599925086656,0,11.1,0.6,2.02,1
1,1,1,9670,1,1,126.97036011439354,1,18,1,4,7,118.32025392183108,1,0,0,1,0,0,18,0,0,5,7,5,12.330040012710395,0,0,5,9,3,12.0,0,13.877770085795158,-0.3024699904672048,0.7706846745464584,1
1,44,1,9003,1,39,139.5181178542324,1,4,3,3,2,120.48188214576761,0,0,0,1,1,0,21,0,0,6,13,4,12.887560832654223,0,0,6,13,2,11.5,0,12.54938346518796,0.6108328935265503,1.5080989447259476,1
1,1,3,9147,1,1,129.278239875631,1,37,37,9,9,117.33085591916014,0,0,0,1,0,0,18,0,0,5,8,2,10.6014667703075,0,0,5,11,2,11.213039979271834,0,7.6,2.6,0.32,1
1,1,2,9500,1,1,141.28293782876028,1,37,37,7,6,133.2980895191761,0,0,0,1,0,0,19,0,0,7,8,7,14.201700189787596,0,0,8,8,7,13.97750983941665,0,10.205698403427865,-0.3245058602720796,-3.244156803151179,1
1,1,1,9246,1,1,149.90734129929527,1,2,9,2,4,130.01511028098503,0,0,0,1,0,0,20,0,0,6,12,1,5.452601443661409,0,0,5,9,2,5.888809559154322,0,12.72608688063346,1.1629365197181072,-3.6325445357041724,1
1,1,1,9085,1,1,125.39082779994524,1,1,1,2,3,119.40349003990144,1,0,0,1,0,0,18,0,0,5,10,4,13.160091064303312,0,0,5,8,4,12.368282877556608,0,10.12183444001095,0.33431126287435053,-0.6142033011048436,1
1,1,1,171,1,1,128.0669205184585,1,28,37,4,6,124.19630018747822,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1
1,25,1,9254,1,1,124.33017187926234,1,1,1,3,7,124.0339063468837,0,0,0,1,1,0,19,0,0,6,9,4,11.366330762171623,0,0,6,9,2,10.666567871226947,0,11.432957910662402,2.16621220764396,0.5940130459585988,1
1,17,1,9147,1,1,140.1172100380505,1,37,37,7,5,134.71272179470935,0,0,0,0,0,0,18,0,0,5,8,1,11.251372258561362,0,0,5,9,0,1.6758150570757548,0,9.637407133085732,-0.604488243341162,-2.4021925505525514,1
1,1,1,9853,1,1,146.1198943594907,1,19,37,8,3,144.91633804962973,1,0,0,1,0,0,18,0,0,6,8,4,12.783514525570029,0,0,6,7,5,13.34604753822918,0,9.44196302582175,-0.7340581022801085,-2.974328353218785,1
1,39,1,9991,0,1,126.9207005840881,1,37,37,7,7,133.14850642175278,0,0,0,1,0,0,25,0,0,5,8,3,10.89735668613627,0,0,5,8,3,11.275660828465933,0,12.247270725478598,1.831101918227667,-0.04599366122890736,1
1,12,3,9670,1,1,125.59063847452671,1,13,32,6,7,121.26459660145453,0,0,0,1,0,0,19,0,0,5,8,3,11.090638474526706,0,0,5,6,4,11.528510572052484,0,7.6,2.6,0.32,1
1,1,1,9500,1,1,105.39443964363116,1,1,19,5,5,106.7835215590336,0,0,0,1,0,1,19,0,0,7,10,3,10.647274948679868,0,0,7,10,4,9.88561510013434,0,12.137590512240168,0.5201853452122949,1.836426293988278,1
1,1,1,9119,1,1,145.38745946659935,1,24,19,9,8,141.621745913638,0,0,0,0,1,0,18,0,0,5,6,3,10.10148649987376,0,0,5,5,3,9.562740553213825,0,9.063283783337543,0.6815513533148181,1.3448570329442013,1
1,39,1,9084,1,1,129.09736138321813,1,37,19,9,7,129.33806501435996,1,0,0,1,0,0,28,0,0,5,12,4,11.255372848909415,0,0,5,11,4,10.540833651711562,0,12.546551435147078,3.666903250717998,-1.6392223331366862,1
1,39,1,9085,1,1,133.747914938947,1,37,37,9,9,148.80096458105226,0,0,0,0,0,0,28,0,0,6,11,5,12.183687947368387,0,0,6,15,4,11.812198568421163,0,12.071347494737036,0.5845106442104765,1.9515092311577997,1
1,39,1,9085,1,8,135.35904538424663,1,37,24,9,8,143.63658547293045,0,0,0,0,0,0,31,0,0,6,7,1,4.174322992629641,0,0,6,8,0,3.2739788177487377,0,8.9,1.4,3.51,1
1,2,2,9853,1,1,125.51187124989183,1,11,37,6,8,101.83375337729039,1,0,0,0,0,0,21,0,0,6,9,5,11.988125241235029,0,0,6,8,4,12.50104133770981,0,10.345624627182229,-0.02125030702639963,-0.260876127225496,1
1,1,3,9500,1,1,122.0,1,2,1,4,3,115.43291717898796,1,0,0,1,0,0,19,0,0,7,10,4,12.729114647373496,0,0,7,8,5,11.46096057864158,0,12.597786618433743,0.3945138035020043,1.6581422543775055,1
1,41,1,9003,1,1,141.77149789447387,1,1,3,3,2,136.4570042110523,0,0,0,0,0,0,24,0,0,6,13,5,12.413349508710567,0,0,6,11,5,12.265174854618433,0,14.720540926431502,2.410270463215751,-2.982929280159893,1
1,1,4,9147,1,1,128.30737404777383,1,37,37,9,8,116.89958626210598,0,0,0,1,0,0,18,0,0,5,8,3,11.461750634817443,0,0,5,13,2,11.878211565068101,0,8.583596952876274,2.2311511426713975,0.7564711478388464,1
1,39,1,9500,1,1,151.56146362774157,1,5,21,2,5,125.1434586894433,0,0,0,1,0,0,23,0,0,7,11,6,12.80100966625994,0,0,8,11,7,12.881952021435886,0,12.894261652422268,3.052461158592441,-1.2969070712237944,1
1,42,1,9556,1,1,126.22154312210391,1,2,4,3,2,100.73663088099549,0,0,0,1,0,0,24,0,1,7,10,3,12.966768531684414,0,0,8,10,3,11.693436460587554,3,10.888617248841564,1.3501527975266208,1.742769289026299,1
1,6,3,9853,1,1,136.21726380197248,1,13,1,3,7,128.286905520789,1,0,0,1,0,0,18,0,0,6,7,5,11.946598422631716,0,0,6,7,4,11.740709641019986,0,11.401828746249674,2.128529534933815,0.6503732173163816,1
1,39,1,9991,0,1,146.6259988481733,21,37,19,9,9,155.02825235991574,0,0,0,1,0,0,38,0,0,5,10,4,10.251412617995786,0,0,5,9,4,11.494349528016855,0,12.467233939548594,1.0101708495696617,-3.5926557218320783,1
1,1,1,9238,1,1,133.76430551959757,1,37,1,2,4,124.08923620100607,0,0,0,1,0,0,20,0,0,6,11,2,11.694277792160971,0,0,5,11,0,3.8215275979878616,0,8.712125032362184,0.49931938331587267,-1.8053945062921757,1
1,1,2,9085,1,1,133.60671495343615,1,37,21,9,5,129.30975202483404,0,0,0,1,0,0,19,0,0,5,7,2,11.934452492239359,0,0,5,7,4,13.172262461196794,0,8.019504049668102,2.4426859813744617,0.5061549220402202,1
1,43,1,9556,1,1,139.12402417269308,1,1,1,3,5,122.93851181488094,0,0,0,1,0,0,22,0,1,7,9,5,12.61959350224078,0,0,8,8,5,12.213501007195545,1,11.884158518613777,2.7124024172693084,-0.22289752843757404,1
1,17,1,9084,1,1,106.51658001484623,1,1,19,2,5,104.88259965518058,0,0,0,0,0,0,20,0,0,6,9,5,13.954419410454745,0,0,6,10,4,14.725045252747803,0,11.233703062666082,0.6668515313330411,1.8352466770432319,1
1,2,1,9070,1,1,125.0,1,1,1,3,3,131.78594095607164,0,0,0,0,0,0,18,0,0,6,9,5,12.158569217304185,0,0,6,10,4,10.858652144980775,0,13.554743477534888,-0.18261278236186218,0.9778195482210204,1
1,1,2,9070,1,1,126.75810700412624,1,19,19,4,4,130.5140884726274,1,0,0,1,0,0,19,0,0,6,7,4,11.419369001375415,0,0,6,6,3,12.608895752406976,0,8.84114815185681,0.2556090464926921,-2.0519720235485703,1
1,5,2,9500,1,2,131.61743307111377,1,37,37,8,5,128.05908031466348,0,0,0,1,0,0,27,0,0,7,8,7,13.440962057193833,0,0,8,10,7,12.292674545029424,0,13.526731653241203,1.635448188798087,-3.7559225826306113,1
1,44,1,9133,1,1,127.64702545719315,1,19,38,5,5,119.62162423801142,0,0,0,1,0,0,18,0,0,5,10,1,11.784324847602283,0,0,5,8,3,11.568649695204567,0,11.880434420888674,3.2039471494852507,-0.5763324560078935,1
1,39,1,8014,0,1,121.80910906470095,1,37,37,6,7,102.83125059706894,0,0,0,1,0,0,37,0,1,7,10,6,11.383527863244185,0,1,6,10,4,11.768699715271433,0,11.75097846246574,0.6892321363252942,0.6296761710093489,1
1,1,2,9070,1,1,126.42454237738336,1,19,26,3,3,128.61840678303753,0,0,0,1,0,0,19,0,0,6,6,6,11.89897740094236,0,0,6,8,3,12.470582730471843,0,11.172389825443714,-0.6030677971729208,-1.5799901738922404,1
1,40,1,8014,0,1,106.97534045917016,1,37,37,7,5,105.40523370944439,0,0,0,1,0,0,41,0,1,7,9,6,11.260493190816597,0,1,6,11,4,10.941872162840248,0,9.37871181708839,2.9836437252543586,-0.3845093863761859,1
1,42,1,9085,1,1,156.80220909076027,1,37,35,9,7,121.06593030307991,0,0,0,1,0,0,21,0,0,5,11,0,1.1991715909648957,1,0,5,11,3,11.542308131307344,0,9.75175700001637,-0.3203313636140418,-2.9686378969626532,1
1,44,1,9119,1,39,140.0,1,2,26,3,3,140.0,0,0,0,1,1,0,22,0,1,5,10,1,4.790165735557496,0,0,5,8,1,12.465027622592915,0,11.347447512635142,1.0920607741427324,1.7571077347698483,1
1,1,1,9147,1,1,126.00410391960533,1,19,18,8,9,115.20386940991361,0,0,0,1,0,0,19,0,0,5,12,1,10.000117254845867,0,0,5,7,2,10.000586274229333,0,12.401817450110935,0.5013484307274667,1.7865702957583993,1
1,1,1,9254,1,1,125.53033242746612,1,37,37,8,8,122.84214555336735,0,0,0,1,0,0,19,0,0,6,7,5,11.126489967616203,0,0,6,12,3,11.602383948185924,0,10.8,1.4,1.74,1
1,1,2,9147,1,1,129.88587092110657,1,37,37,8,8,117.9004335894262,0,0,0,1,0,0,18,0,0,5,8,1,10.022825815778683,0,0,5,9,2,11.359963451741796,0,7.6,2.6,0.32,1
1,42,1,9125,1,1,130.66217164650584,1,11,37,4,5,119.39789452568681,0,0,0,1,0,0,18,0,0,5,8,2,11.918618407855426,0,0,5,8,2,11.796546019638564,0,13.839342290024037,3.3337828353494166,-2.6603027873059744,1
1,1,1,9773,1,1,143.06130175505888,1,19,35,4,9,132.4367053330776,0,0,0,1,0,0,18,0,0,6,6,6,12.968241949213061,0,0,6,7,4,12.476181461909796,0,8.621047742335652,2.625849309932548,-0.24609988752280465,1
1,11,1,9580,1,1,118.78751935071799,20,2,23,126,148,117.41654790028511,0,0,0,1,0,0,19,0,0,6,13,0,2.720181449271582,4,0,6,12,1,11.303975806763788,0,10.488585966374604,1.1606240324641006,2.545967694378151,1
3,40,1,9147,1,1,132.190734148072,1,19,26,7,9,121.488636582152,0,0,0,1,0,0,22,0,0,5,9,3,12.865967478026665,0,0,5,7,3,11.845338208250663,0,9.584556913453337,1.4659674780266645,1.2839276436773353,1
1,5,2,9238,1,1,133.69224604625663,1,32,1,3,5,123.35395711673806,0,0,0,1,0,0,20,0,0,6,10,4,11.213077539537434,0,0,6,15,1,10.0,0,8.070791423347613,1.7107273114545103,-0.5797347201754368,1
1,39,1,9083,1,1,126.35546683904043,1,37,37,6,6,109.7570311226027,0,0,0,1,0,0,26,0,0,6,12,3,11.637741800309843,0,0,6,13,2,11.396968039318342,0,10.674804464554718,0.8429688773973043,1.8134764542122914,1
1,1,2,9147,1,1,123.63726289485929,1,37,37,6,8,113.92691209073172,0,0,0,1,0,0,19,0,0,5,7,4,10.523312257320827,0,0,5,7,4,12.27385856895846,0,11.753375485358347,0.8637262894859297,1.7697929839174484,1
1,1,2,9070,1,1,129.0,1,1,1,3,6,134.04461606547133,1,0,0,1,0,0,19,0,0,6,8,6,11.688406779831437,0,0,6,6,5,13.483867943822203,0,7.6,2.6,0.32,1
1,24,1,9556,1,1,132.00278015669076,1,6,38,5,8,117.10528229771244,0,0,0,1,0,0,20,0,0,7,11,5,11.56550826804552,0,0,7,9,7,12.593472748981526,0,12.600278015669074,2.636298833803471,-0.5399009156169106,1
4,39,1,9147,1,1,132.69647647807665,1,15,19,7,9,121.01057056577007,0,0,0,1,0,0,24,0,0,5,8,4,9.694151303295103,0,0,5,5,4,10.78606987707916,0,12.07998569609958,0.5423537825823775,1.4550670693073005,1
4,39,1,9147,1,1,132.60079878303088,1,19,23,8,9,120.7270879743712,0,0,0,1,0,0,24,0,0,5,9,4,12.475429730446768,0,0,5,6,4,11.10331648784886,0,10.267997971718154,1.0754297304467686,1.6158847291202467,1
1,41,1,9119,1,1,136.97813648858636,1,15,22,7,7,112.58470576789743,0,0,0,1,1,0,22,0,0,5,11,0,7.978136488586345,0,0,5,10,1,10.797813648858634,0,8.637157743516225,1.6426236213696386,2.865025539859044,1
1,1,1,171,1,1,128.3067499444388,1,2,38,2,5,126.79201695188083,0,0,0,0,1,0,17,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.842941779641109,1.2319000666734412,-3.6505516840758427,1
1,21,1,9119,1,4,124.02204020045725,1,19,19,8,7,112.1861121832153,0,0,0,1,1,0,20,0,0,5,6,4,15.107770021465083,0,0,5,7,4,13.128752837705425,0,11.045350264852507,0.7457326270599827,1.968993580529006,1
1,1,5,9773,1,1,142.83623700332905,1,1,19,4,4,129.8940766905904,1,0,0,1,0,1,18,0,0,6,6,5,12.387049934846114,0,0,6,10,4,11.175958188925877,0,7.816376299667095,2.191289211739931,-0.09351915047489301,1
1,7,1,9556,1,1,135.9110218040783,12,9,1,4,2,134.00530996121532,0,0,0,1,0,0,20,0,0,7,12,2,6.098277897161514,1,0,7,11,4,11.62129257516993,0,12.874770415114202,0.8010619922430655,1.0979132960334366,1
1,39,1,9500,1,1,133.13973475743703,1,19,19,5,6,121.42476224014193,0,0,0,1,0,0,27,0,0,7,11,4,13.362474913416586,0,0,7,7,5,13.486755080854321,0,13.863720438861835,-0.2832998845554474,0.7872934295658829,1
1,17,2,9119,1,1,136.80662672159568,1,24,38,7,6,125.87182234843881,0,0,0,1,1,0,18,0,0,5,10,3,11.714088825780594,0,0,5,6,3,12.054903947175879,1,13.408561862857674,1.0465474087706217,-0.5175135709236649,1
1,11,1,9238,1,1,152.9006153953858,1,19,37,9,7,146.48326147886522,1,0,0,1,0,1,19,0,0,6,11,3,10.586338455794236,0,0,6,12,4,10.84161538371785,0,7.6,2.6,0.32,1
1,49,1,9085,1,40,140.0,1,26,38,8,8,142.95875381111466,0,0,0,0,0,0,21,0,5,9,14,9,12.968580320862038,0,2,7,13,5,13.201275769463582,0,10.880863458046278,0.7265064242642658,2.4324102788228252,1
1,39,1,9085,1,4,130.94405165926142,1,37,19,9,7,132.52762218447415,1,0,0,0,0,0,27,0,0,5,10,2,7.824006075260949,0,0,5,9,2,7.3024056702435525,0,11.542775385421475,2.999574575386683,-0.11338414685418208,1
1,17,1,9244,1,1,119.55423240508138,1,7,19,4,8,113.6141857595276,0,0,0,1,0,0,18,0,0,6,13,2,10.68951159283115,1,0,6,10,4,12.232418713067354,0,12.583432569618896,2.456614075934894,-0.34393222656649325,1
1,1,3,9773,1,1,127.24346811311266,1,28,10,5,3,131.1702379356346,0,0,0,1,0,0,20,0,0,6,8,5,14.117909796196049,0,0,6,9,4,12.162312075408435,0,12.137031097997436,0.81529704144111,-3.541772005265179,1
1,44,1,9003,1,1,124.75088261748655,1,2,1,2,5,124.75088261748655,0,0,0,1,1,0,20,0,3,8,13,6,11.285714285714286,1,1,7,14,4,12.137826382642679,0,13.531404458060145,2.892349955027287,-1.5147155779180246,1
1,1,1,9070,1,1,125.49300716651736,1,19,30,3,3,127.91975537488803,0,0,0,1,0,0,18,0,0,6,7,6,11.937791368061777,0,0,6,9,4,11.960456305473793,0,12.22036693766797,-0.48662589581467003,-0.6694145052707197,1
1,4,2,9070,1,1,128.09092149094738,1,2,3,2,2,134.69547779552636,0,0,0,1,0,0,18,0,0,6,6,5,12.166668940007023,0,0,6,6,5,12.462126275470187,0,7.895450515442096,2.3272764472842185,1.0449901109694533,1
1,41,1,9853,1,1,118.51237146637911,1,17,1,4,3,110.48309309687173,1,0,0,0,0,0,19,0,0,6,9,4,12.252614140134588,0,0,6,8,4,11.634192526908814,0,10.660927744839958,1.4,1.869556785070145,1
1,17,1,9119,1,1,126.63793452719516,1,1,9,9,7,121.00345043499337,1,0,0,0,1,0,19,0,0,5,8,3,12.0,0,0,5,8,2,11.640805285659653,0,10.04655232742462,1.4,2.4418959897149612,1
1,24,1,9238,1,6,131.02854032447945,1,37,37,9,9,124.65429761155987,1,0,0,1,0,0,24,0,0,6,8,0,6.682127985550163,0,0,5,12,3,7.617625903527186,0,11.605102235231554,2.206957593497573,-2.171137826051877,1
1,40,1,9079,1,1,137.61019307980771,1,3,1,2,6,127.91460080300003,0,0,0,0,0,0,23,0,0,6,7,5,14.276170762200547,0,0,6,7,5,13.834108105516826,0,10.985847103802884,0.9044077231923083,1.913457296882692,1
1,43,1,9137,1,1,128.8539761752023,1,19,37,4,6,122.09048213140171,1,0,0,1,0,0,18,0,0,5,10,1,12.926988087601146,0,0,5,9,2,12.926988087601146,0,10.33618037661708,3.1901565518193706,-0.7637420315228438,1
1,40,1,9003,1,1,143.7978578017923,1,1,3,3,2,132.4042843964154,0,0,0,0,0,0,27,0,0,6,12,5,12.886166820418204,0,0,6,10,5,12.405090181552325,0,13.828942567211389,1.9644712836056943,-1.7509024565102824,1
1,3,1,9238,1,1,124.27333270085634,1,37,34,7,8,120.61233469315886,0,0,0,1,0,0,19,0,0,6,11,2,12.64125083012604,0,0,6,9,5,10.947221958690147,0,8.296998387183692,2.750332985470992,0.043933972135087096,1
2,17,1,9238,1,1,134.15265428108975,1,37,37,9,9,127.9694405290665,1,0,0,1,0,1,21,0,0,6,8,2,10.103816357027243,0,0,6,13,4,11.841219517365786,0,12.7,3.7,-1.7,1
1,26,1,9102,1,1,150.4163624474054,17,18,10,166,157,145.28911635676727,0,0,1,1,0,0,23,0,0,6,13,1,7.031044651998632,0,0,5,8,1,5.72899934607296,0,8.9,1.4,3.51,1
1,1,1,9991,0,1,121.94871586838713,1,37,37,9,3,113.76154501458053,0,0,0,1,0,0,26,0,0,5,10,2,11.474357934193565,0,0,5,9,3,11.974357934193565,0,7.730774535612822,2.628206272387079,0.2682030270709999,1
1,1,1,9085,1,1,120.63500868949538,1,1,7,2,4,112.99287695513645,1,0,0,1,0,0,19,0,0,5,8,4,13.31156847402807,0,0,5,10,4,11.992790307304697,1,10.8,1.4,1.74,1
1,39,1,9991,0,1,106.19804381214144,1,37,37,9,3,132.00452348233756,0,0,0,1,0,0,35,0,0,5,8,4,11.47524452348232,0,0,5,8,4,11.510391237571714,0,10.603545388408271,2.6760391237571715,-1.345256810282054,1
1,1,4,9500,1,1,122.0,1,2,1,4,3,116.71434934830512,1,0,0,1,0,0,19,0,0,7,9,4,12.88929366853814,0,0,7,8,6,12.191777362705265,0,12.99823417134535,0.18094177528247957,1.3911772191030995,1
1,7,3,9670,1,1,118.48103421536399,1,1,19,5,5,114.08310368001787,0,0,0,1,0,0,20,0,0,5,7,4,11.89310350769689,0,0,5,8,4,11.486053052754741,0,9.456551581527464,1.9037931569272013,1.1438447643028118,1
1,41,1,9003,1,28,136.31814242758455,1,27,37,3,1,140.0,0,0,0,1,0,0,21,0,0,6,13,4,13.386052650564386,0,0,6,12,5,12.688478399528048,0,15.873521782708815,1.4659936331828036,-2.3844880032776015,1
1,17,1,9853,1,1,136.74466435044587,1,1,11,2,5,125.51913078549047,1,0,0,1,0,0,20,0,0,6,9,5,12.473965663935086,0,0,6,7,4,11.753043403109183,0,14.402134259821645,3.1528854164859,-3.134656018992529,1
1,4,2,9147,1,1,129.82140086149445,1,1,38,5,6,128.2258464430032,1,0,0,1,0,0,18,0,0,5,5,3,8.872645833888688,0,0,5,9,2,9.688521312866957,0,8.976789870775832,-0.0006030892432362656,-2.3111984197049216,1
1,1,4,9147,1,1,123.50388590972875,1,37,37,7,7,121.82597147743219,1,0,0,1,0,0,18,0,0,5,9,1,10.812985738716094,0,0,5,9,2,12.21947860807414,0,7.6,2.6,0.32,1
2,41,1,9991,0,1,146.20129232301713,1,37,37,6,6,121.44359077947053,0,0,0,1,0,0,27,0,4,8,13,5,10.760625641257835,0,3,8,14,7,11.52125128251567,0,7.6,2.6,0.32,1
1,1,1,9147,1,1,130.22238152022533,1,37,36,9,8,118.17804858438305,0,0,0,1,0,0,18,0,0,5,8,2,10.15566706415773,0,0,5,9,3,11.3778096373784,0,7.657819195258584,2.5466284351459216,0.4618794099037582,1
1,17,1,9147,1,1,100.60349848658757,1,38,38,4,5,101.9312745952698,1,0,0,1,0,0,23,0,0,5,5,4,10.827956626770423,0,0,5,10,2,10.992186035995845,0,10.8,1.4,1.74,1
1,17,4,9119,1,1,138.19577798568355,1,22,19,5,4,125.21862425969874,1,0,0,1,1,0,18,0,0,5,8,4,12.5,0,0,5,10,4,11.947630332549133,0,11.460265668718979,0.9111337699354468,1.5022063610451872,1
1,1,1,9670,1,1,126.95462275013115,1,1,36,3,8,128.05689161262458,0,0,0,1,1,0,19,0,0,5,7,3,12.49369760418488,0,0,5,5,4,11.007562874978142,0,7.613613174960656,2.574286225074317,0.2939837100751911,1
1,17,1,9853,1,1,121.12222185570063,1,2,2,3,1,113.8503027704059,1,0,0,0,0,0,18,0,0,7,8,6,11.973477603965506,0,0,7,8,6,13.333333333333334,0,10.662626429226986,0.800707014062825,2.55113122250052,1
1,1,2,9254,1,1,122.01969451050013,1,20,19,9,9,126.77693727903012,1,0,0,1,0,0,22,0,0,6,9,4,10.322903261658375,0,0,6,11,2,13.408227494054987,0,9.216454988109977,-0.4533038664299558,-2.7692250883879552,1
1,43,2,9500,1,1,124.7825885171185,1,38,32,5,5,122.13300756047093,1,0,0,1,0,1,19,0,0,7,8,5,11.977913008886489,0,0,7,8,5,11.977913008886489,0,8.841759712539126,2.8678305262339294,-0.17183423908412454,1
1,43,1,9071,1,1,151.45930910407387,1,3,4,3,1,142.93059129194785,0,0,0,1,0,0,19,0,0,5,5,4,11.495228355474202,0,0,5,7,5,12.895930910407387,0,10.938634364887019,1.5678205469684947,1.4889988340992948,1
1,1,1,171,1,1,123.93973260971043,1,17,1,8,8,121.05535826330505,0,0,0,1,1,0,19,0,0,0,0,0,0.6629412931851694,0,0,0,0,0,0.6026739028956085,0,10.685491958449836,1.4,1.8466732808125226,1
1,15,1,9773,1,1,120.93443602680551,1,37,20,9,9,113.77212037051393,0,0,0,1,0,0,18,0,0,6,8,4,12.57705260938193,0,0,6,10,5,12.334908609722163,0,14.982044611763563,2.786887205361103,-3.772829797408153,1
1,1,3,9773,1,1,126.75811343619817,1,30,8,5,3,130.07333636580788,0,0,0,1,0,0,20,0,0,6,8,5,13.962596299583415,0,0,6,10,4,11.83874229079878,0,11.54489839216177,0.4658416740626836,-3.4505253260052564,1
1,17,1,9147,1,1,137.07300425946488,1,1,38,5,6,141.6324359280852,1,0,0,1,1,0,18,0,0,5,9,0,1.2170499413905982,0,0,5,5,0,1.1561974443210683,0,8.238951219230064,2.305879597497272,0.36766778937113176,1
1,3,2,9853,1,1,122.0,1,11,11,3,3,112.6,1,0,0,1,0,0,22,0,0,6,9,5,13.085871759186325,0,0,6,8,4,11.420055115715213,0,10.222054028149739,3.165541064895042,-0.7185390464436222,1
1,5,2,9853,1,1,121.48644686455899,1,2,2,3,1,113.42168501670562,0,0,0,1,0,0,21,0,0,6,9,5,13.189157491647187,0,0,6,8,5,11.745506721708287,0,9.2176923766392,1.855347953610527,0.44068498682863877,1
1,1,2,171,1,1,157.87817745095194,1,2,3,2,2,156.39271558036336,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,1
1,39,1,9003,1,1,141.3661000565171,4,1,12,191,159,132.93435764224813,0,0,0,1,1,0,24,0,0,6,6,4,9.401064761714682,0,0,6,8,3,9.28231446998776,0,9.57603792283783,1.1541680280589706,3.052137952259833,1
1,21,1,9853,1,4,133.1,1,22,4,9,4,107.19697410216733,0,0,0,0,0,0,22,0,0,7,11,6,11.901159645437305,0,0,7,9,3,12.93434196594422,0,14.762089054178443,0.5166715123840703,-0.04740472739869883,1
1,27,1,9076,1,1,128.38251616997422,1,2,1,2,6,125.49944502208758,0,0,0,0,0,0,22,0,0,6,6,5,13.256521713965403,0,0,6,7,2,12.073774254961355,0,10.938251616997423,1.0313290213402035,1.8690348425309287,1
1,39,1,9991,0,1,123.11307699156004,1,38,38,4,3,141.74332311527363,0,0,0,1,0,0,27,0,0,5,10,3,11.00391667408567,0,0,5,10,3,11.177679483755332,0,15.001907681350394,1.8349461326163885,-2.550157659093382,1
1,40,1,9079,1,1,141.68998650067246,1,2,1,2,6,112.20667566621836,0,0,0,0,0,0,30,0,0,6,8,5,15.651237838108047,0,0,6,8,4,15.279332433378164,0,12.191065406729429,0.24930040497982647,1.5407105534724295,1
1,5,2,9070,1,1,127.86460269689277,1,2,3,2,2,134.27113005667397,0,0,0,1,0,0,18,0,0,6,6,5,12.125177161097008,0,0,6,6,5,12.369712767897884,0,7.9690041235098485,2.2593808090678325,1.2254793492280123,1
1,5,1,9853,1,1,134.36312000366766,1,37,24,7,6,126.15475199853293,1,0,0,1,0,0,18,0,0,6,9,4,11.9696453337001,0,0,6,7,4,11.681938665810877,0,13.836993595525444,1.8185535973592784,-3.803733439310478,1
2,40,1,9991,0,1,137.03033472593097,1,9,9,4,4,137.40252891730378,0,0,0,1,0,0,27,0,1,3,4,2,12.086450898474649,0,0,5,6,2,12.293225449237324,0,11.914256707101831,2.7488370664916917,-0.2773910907527908,1
1,39,1,9991,0,1,131.50329217728597,1,5,1,4,2,127.15151257998374,0,0,0,1,0,0,25,0,0,5,11,3,12.276542162215597,0,0,5,9,4,11.048754437334779,0,13.522153110655463,-0.09279364132718915,0.9057917886701002,1
1,14,2,171,1,1,126.99264284488149,1,3,38,2,5,117.851401942813,1,0,0,1,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.546390910651448,1.0014714310237032,0.8596141612614536,1
1,41,1,9500,1,1,133.69652506673538,1,13,19,3,6,123.93805109971164,0,0,0,1,0,0,19,0,0,7,11,5,12.336751818087981,0,0,7,8,3,13.18133795700456,0,15.08391248887744,1.3841992965190584,-1.1687280739073134,1
